PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
03NBG,3rr1k1/p6p/5Q2/q1p1Pp2/4b3/1PP1R3/P6P/R5K1 b - - 6 29,e8f8 e3g3,1410,86,86,309,mate mateIn1 middlegame oneMove,https://lichess.org/YBy2m9Px/black#58,
03NGi,r1bq1rk1/ppp2ppp/2nbp3/8/3P4/2PB1N2/P1PB1PPP/R2Q1RK1 w - - 6 10,d3h7 g8h7 f3g5 h7g6,1894,79,91,92,advantage hangingPiece opening short,https://lichess.org/QOoad2vK#19,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
03NHS,2bqr1k1/5pbp/4pnp1/rp1P4/8/1B3N1P/PB1Q1PP1/R3R1K1 b - - 0 19,f6d5 b2g7 g8g7 b3d5,2135,83,83,48,crushing intermezzo middlegame short,https://lichess.org/hFjQOH26/black#38,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
03NHo,8/6p1/5p1p/4n3/6kP/1R4P1/2PK4/8 w - - 5 43,b3e3 e5c4 d2e2 c4e3 e2e3 g4g3,1067,76,96,3045,advantage endgame fork long,https://lichess.org/L9JW25Vd#85,
03NIM,r1b1r2k/pp2q3/2pp1NpP/6PQ/1bP5/7N/P2P2P1/R2K1R2 w - - 0 21,h5g6 e7e2 d1c2 e2c4 c2b2 b4c3 d2c3 e8e2,2655,86,87,189,advantage fork middlegame sacrifice veryLong,https://lichess.org/88MQXu8t#41,
03NKN,3rk2r/Q2bbppp/3q4/2p1R3/3p1P2/2PP4/PP4PP/RNB3K1 w k - 4 19,a7c5 d6c5 e5c5 e7c5,688,96,73,137,advantage middlegame short,https://lichess.org/fTtsyJx0#37,Ruy_Lopez Ruy_Lopez_Bird_Variation
03NSe,2r2rk1/pp1q1pp1/1nn4p/3pPR2/3P2Q1/PP2B1PN/6P1/R5K1 b - - 0 23,d7e6 h3f4 e6f5 g4f5,2065,82,71,41,advantage middlegame short,https://lichess.org/25lyhZDD/black#46,
03NYL,r5k1/pp3ppp/2p1r3/2n1P3/8/1P5q/PBP2P1N/R2QR1K1 w - - 2 20,e1e3 e6g6 e3g3 g6g3 f2g3 h3g3 g1h1 c5e4,1455,77,94,1499,advantage defensiveMove kingsideAttack middlegame veryLong,https://lichess.org/p0vFFkqG#39,
03NZY,2kr3r/1pp1b1pn/p2q4/4ppBp/3n4/3P1B1P/PPP1NPP1/R2QR1K1 w - - 4 20,g5e7 d4f3 g2f3 d6e7,1612,76,84,1408,advantage intermezzo middlegame short,https://lichess.org/asfBGGIB#39,
03Naf,4k3/6R1/p2rp3/4N1p1/1p1Pn1P1/7r/PP6/1K1R4 w - - 0 26,d1f1 e4d2 b1c1 d2f1,884,86,95,1027,crushing endgame fork master short,https://lichess.org/rtdFX9Bq#51,
03Nb5,r1b2rk1/ppp2ppp/8/2bP4/7q/1B1Q4/PPP3PP/RNB1R2K w - - 1 15,b1c3 h4e1 d3f1 e1f1,681,84,99,662,hangingPiece kingsideAttack mate mateIn2 opening short,https://lichess.org/7tGYurhD#29,Scotch_Game Scotch_Game_Scotch_Gambit
03NcI,2r2r1k/pbq1Q1pp/1p1p1n2/8/3P1B2/2P5/PP1n1PPP/1BR1R1K1 w - - 0 18,f4d2 c7c6 f2f3 c8e8 e7f8 e8f8,1875,75,93,2169,advantage long middlegame trappedPiece,https://lichess.org/aINZmSqb#35,Indian_Defense Indian_Defense_Other_variations
03Neq,r7/1p2k2p/4p1pP/4p3/1PPpP3/p2Kn2R/1P3RP1/8 w - - 0 32,h3f3 a3a2 f3f7 e7d6 c4c5 d6c6 b4b5 c6c5,1929,75,92,491,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/yjYCXD5s#63,
03NfN,2b3k1/6p1/p1p1p2p/4QpqN/6P1/P4P1P/1P1r4/R5K1 b - - 0 32,g5h4 e5g7,1302,107,5,25,endgame mate mateIn1 oneMove,https://lichess.org/6Iy4oMmf/black#64,
03NfT,8/8/8/6pp/6k1/2n1KR2/8/8 b - - 0 59,c3d1 e3e2 h5h4 f3d3 d1c3 d3c3,2511,86,91,1041,clearance crushing defensiveMove endgame long,https://lichess.org/38IFmFh7/black#118,
03Nhj,6k1/1p3pp1/p6p/4Q3/1P2P3/2P1Kr2/7q/3RR3 w - - 0 29,e3f3 h2e5 d1d8 g8h7,1071,77,86,325,advantage endgame hangingPiece short,https://lichess.org/vtRWCLGe#57,
03Nj1,5bk1/5p2/2q1p1p1/1pP1P2p/1PpQN1bP/4B1P1/3K1P2/8 b - - 19 58,g4f5 e4f6 g8g7 d4d8,2366,90,90,198,crushing endgame master short,https://lichess.org/PCUi9Lha/black#116,
03Njs,2r4r/4qp2/p1p2k2/8/4p1Q1/6R1/PP3PPP/6K1 b - - 3 32,c8g8 g4f4 f6e6 f4e4 e6d7 g3d3 d7e8 e4c6,1701,91,74,62,advantage deflection endgame exposedKing interference veryLong,https://lichess.org/Oq2ZVfn7/black#64,
03Nkz,8/8/1p2B3/6k1/1PP2pP1/8/5K2/3b4 b - - 0 50,d1g4 e6g4 g5g4 b4b5 g4f5 c4c5 f5e5 c5c6,2359,92,70,38,bishopEndgame crushing endgame master quietMove veryLong,https://lichess.org/UqTb28Y5/black#100,
03NlW,r2q2k1/p1p1b1pn/2pp3p/5r1P/8/2N5/PPPBQPP1/R3K2R b KQ - 1 14,e7f6 e2e6 g8h8 e6f5,1276,76,98,6783,crushing fork middlegame short,https://lichess.org/4oReeLxT/black#28,Scotch_Game Scotch_Game_Other_variations
03Nm2,5r2/pp2p1k1/2p2r2/3q1P1p/3P2P1/2P3p1/PP4P1/R2Q1RK1 w - - 0 27,g4h5 d5e4 f1f3 e4h4 d1d3 h4h2 g1f1 h2h1,2547,93,91,112,advantage endgame kingsideAttack veryLong,https://lichess.org/wftXvkjG#53,
03NmB,2r3rk/Qp1q3p/5n2/3pnp2/4pN2/PNP4P/1P3PP1/3R1RK1 w - - 5 24,a7d4 e5f3 g1h1 f3d4,972,89,95,304,crushing master middlegame pin short,https://lichess.org/iXQvBdqA#47,
03Nmh,5R2/8/6p1/r3n2p/P3k3/6K1/5P1P/8 b - - 12 50,a5a4 f8f4 e4d5 f4a4,924,94,95,1916,advantage endgame short skewer,https://lichess.org/ZGCpuZFX/black#100,
03NqJ,3K2k1/5p2/7r/4PR2/8/8/8/8 w - - 0 82,d8e7 h6e6 e7d8 g8g7 f5f1 e6e5,1772,75,91,1197,advantage endgame long rookEndgame,https://lichess.org/jk895vej#163,
03NrK,5q1k/1p3prp/p2np2Q/3p1p2/3P4/1PP2NRP/P3KP2/8 b - - 2 30,g7g8 h6f6 g8g7 g3g7 f8g7 f6d8,1976,79,92,290,advantage endgame kingsideAttack long,https://lichess.org/MySnBumQ/black#60,
03NwY,8/8/7p/5p2/4k2p/r5P1/p4PK1/4R3 b - - 1 47,e4d3 e1e3 d3c2 e3a3,819,82,68,86,crushing endgame rookEndgame short skewer,https://lichess.org/Zm30N2iD/black#94,
03Nzv,8/6pp/5p2/p1k5/2P2P2/P2K2P1/8/8 b - - 0 46,g7g5 f4g5 f6g5 g3g4 a5a4 d3c3,1974,77,91,740,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/WhTPp3XS/black#92,
03O0Q,8/8/P4k2/2b3p1/4p1Pp/7P/4pBK1/8 b - - 1 57,e4e3 f2e1 f6e5 g2f3,1604,77,93,2411,bishopEndgame crushing endgame short,https://lichess.org/1ucx3yZT/black#114,
03O0x,5k2/pp4p1/6b1/3B4/1P1P1b2/Pr6/8/2KR3R w - - 1 33,d1d2 b3b1,1561,97,77,291,endgame master mate mateIn1 oneMove pin,https://lichess.org/KnohZfki#65,
03O2D,5r2/6pk/3R3p/4p3/PQ2Pq2/8/1P4PP/3r2K1 w - - 0 33,d6d1 f4f2 g1h1 f2f1 d1f1 f8f1,1431,78,40,312,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/MJ7SxaBv#65,
03OFF,2rr4/p4kp1/1p2pn1p/5n2/2p2P2/2P1b3/PPBN2PP/R1B2R1K w - - 7 21,d2c4 c8c4 c2f5 e3c1 f5e6 f7e6,1986,76,84,57,advantage hangingPiece long middlegame,https://lichess.org/eqRuQUYk#41,
03OJW,r2q3r/pbpn1k2/1p2pb1B/4n3/4NQp1/3B4/PPP2PPP/R3R1K1 b - - 3 16,e5g6 e4g5 f7g8 d3g6,1740,75,94,1344,crushing deflection discoveredAttack middlegame pin short,https://lichess.org/7Q9D82ua/black#32,French_Defense French_Defense_Queens_Knight
03OK7,3r4/ppb2p1k/2p5/5NRp/3P4/1P3P2/P4P2/7K b - - 0 28,f7f6 g5g7 h7h8 g7c7,894,84,95,403,advantage endgame fork short,https://lichess.org/YP99IsNY/black#56,
03OKR,8/8/8/1PK5/5k2/3Bn3/5p2/8 b - - 0 56,e3c2 b5b6 f4e3 d3f1,1743,75,91,185,crushing defensiveMove endgame short,https://lichess.org/P05A2I8f/black#112,
03OKd,8/6K1/4k3/6P1/pp6/4P3/P7/8 w - - 0 51,g7h7 b4b3 a2b3 a4b3 g5g6 b3b2 g6g7 b2b1q,1384,125,54,11,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/aIa5lVjh#101,
03OKr,5rk1/4ppb1/p2p3p/3P1Q2/1p1q1P2/3P4/PP4PP/1K1RR3 w - - 1 22,e1e4 d4b2,924,87,87,302,endgame mate mateIn1 oneMove queensideAttack,https://lichess.org/czecIyZe#43,
03ONM,8/6pk/7p/2p1B3/2B2P2/5K2/7P/3r4 w - - 4 35,c4b3 d1d3 f3e4 d3b3,1036,79,93,299,advantage endgame fork master short,https://lichess.org/IraW06Xs#69,
03OSu,1nbk3r/5pRp/1Np2q2/p7/1b1p4/8/PP2N2P/R1KQ4 w - - 2 25,g7g1 f6h6 c1c2 c8f5,1617,74,88,121,crushing middlegame short,https://lichess.org/RwRswRMm#49,
03OXn,6k1/p3np2/2p3p1/NbPpb2p/B7/P3P3/5PPP/1N4K1 w - - 2 28,a5c6 b5c6 a4c6 e7c6,1545,75,89,224,advantage endgame short,https://lichess.org/4svY5voB#55,
03OY1,8/6p1/7p/8/2pk3P/6P1/P1R1K3/3r4 b - - 1 49,d1d3 c2d2 d3d2 e2d2,1360,76,72,126,crushing endgame master pin rookEndgame short,https://lichess.org/hoiRjk7O/black#98,
03OmD,5Q2/7p/pp2R1p1/2pn1p1k/P2p3q/3P1P2/1PP3B1/5K2 w - - 8 42,e6e1 d5e3 f1e2 e3g2,1142,76,83,179,crushing deflection endgame short,https://lichess.org/jNDOqqVF#83,
03Omb,2r3k1/p2qbppp/4p3/3p2r1/3Nn3/2PQ1P1R/PP4PP/R5K1 b - - 0 21,e4c5 d3h7 g8f8 h7h8,765,95,79,49,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/7ultguto/black#42,
03OoQ,r2q1rk1/p3bpp1/1np1pn1p/1p3b1N/3Pp3/P1N5/1PP2PPP/R1BQRBK1 b - - 3 13,f5g4 h5f6 e7f6 d1g4,1009,77,99,1536,advantage kingsideAttack opening short,https://lichess.org/WQAWPwME/black#26,Caro-Kann_Defense Caro-Kann_Defense_Ulysses_Gambit
03Ooe,6k1/p5pp/1bp1r3/8/2pP3P/5QK1/PP4P1/8 w - - 2 29,d4d5 e6e3 f3e3 b6e3,1662,76,97,3020,advantage endgame master pin short,https://lichess.org/b0YnZ2jv#57,
03Opq,4r1k1/1Q3ppp/1pp5/8/1P2r1n1/P7/2P3PP/3R2K1 w - - 1 22,h2h3 e4e1 d1e1 e8e1,1067,135,82,25,endgame mate mateIn2 short,https://lichess.org/Ap8O70IV#43,
03OqO,4Q3/6k1/8/p4Bp1/P2PQ3/4P3/5qK1/4b3 w - - 5 50,g2h3 f2g3,1160,76,97,578,endgame master mate mateIn1 oneMove,https://lichess.org/LghtmEuf#99,
03Oqv,r2qkn1R/p4pp1/2n1p3/1N1p2P1/1ppPPN2/5P2/PPPQ4/2K5 b q - 0 19,d8g5 h8f8 e8f8 f4e6 f7e6 d2g5,1995,75,95,10638,attraction crushing discoveredAttack long middlegame,https://lichess.org/oYj5Qz1x/black#38,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
03P14,8/8/5p2/1p4k1/8/P1n2K2/1R6/8 w - - 4 50,f3e3 c3d1 e3d4 d1b2,934,78,59,97,crushing endgame fork short,https://lichess.org/hsr8vURE#99,
03P4P,4r1k1/p1p3p1/1p3pP1/8/4Q3/4P3/P6P/3R2K1 b - - 0 38,e8e4 d1d8 e4e8 d8e8,430,102,74,295,endgame mate mateIn2 rookEndgame short,https://lichess.org/WWPmQ5AL/black#76,
03P5a,r1b5/1p1k1R1p/p7/5N2/1B6/3B1q2/PP5P/1K6 b - - 0 32,d7d8 b4a5 b7b6 a5b6 d8e8 f5d6,1881,75,95,1063,cornerMate exposedKing long mate mateIn3 middlegame,https://lichess.org/Nu2Mcc6g/black#64,
03P5r,8/5Pk1/p2q4/1p2pQ1P/2p5/7K/1P3P2/8 w - - 0 48,f5g6 d6g6 h5g6 b5b4 f7f8q g7f8,1734,75,95,4152,crushing endgame long queenEndgame quietMove,https://lichess.org/40sh7on5#95,
03P7w,2r3k1/5ppp/8/1R1P4/2Q5/3n1P1P/6P1/6K1 b - - 0 40,c8c4 b5b8 c4c8 b8c8,665,121,86,30,backRankMate endgame mate mateIn2 short,https://lichess.org/DgFyOoXD/black#80,
03PBL,r1b3k1/pp4p1/7p/6q1/2pNn3/P4Q1P/1PP2P2/2K1R2R w - - 2 25,c1b1 e4d2 b1a2 d2f3,1079,174,0,8,crushing fork middlegame short,https://lichess.org/Ad4So0AJ#49,
03PD2,8/1kp5/p3p1p1/2Rp1qP1/3P1P1r/1P3K2/P2Q2P1/8 w - - 5 46,d2b4 b7a8 b4d2 f5g4 f3f2 h4h2,2315,120,83,33,crushing defensiveMove endgame long,https://lichess.org/TmyY7Avf#91,
03PDd,1k6/1pp5/p7/5q2/2PQ4/3P2P1/6K1/8 w - - 0 40,d4f4 f5f4 g3f4 a6a5 g2f3 a5a4,1747,76,87,682,crushing defensiveMove endgame long queenEndgame quietMove,https://lichess.org/hn88Lj4L#79,
03PFj,2kr3r/Bppnqpbp/3p1np1/3P4/4P3/2PQ1B2/PPK3R1/RN6 b - - 0 16,b7b6 d3a6,1253,158,0,13,mate mateIn1 middlegame oneMove,https://lichess.org/4y2GIhW6/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Gaga_Gambit
03PJj,8/1p6/p6p/4k3/P2p1p2/1P1K1P1P/6P1/8 b - - 0 36,h6h5 a4a5 e5d5 h3h4 d5c5 d3e4 d4d3 e4d3,2651,103,90,1064,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/uH7P7Mzs/black#72,
03PJk,3r4/6pk/2p3p1/p7/8/b1pB1R2/2P3PP/7K b - - 0 28,a3e7 f3h3 h7g8 d3c4,1248,75,87,420,advantage endgame master short,https://lichess.org/nxNdEy17/black#56,
03PL7,8/p1pb4/5k2/6q1/3P4/2P2BK1/P5R1/6R1 w - - 4 38,g3h2 g5h4,1049,89,93,554,endgame mate mateIn1 oneMove,https://lichess.org/FgWM4Fzp#75,
03PNX,6k1/1p3ppp/p4n1q/1pQN4/3P4/4rPP1/1P5P/R5K1 b - - 0 28,f6d5 c5c8 e3e8 c8e8,800,104,81,382,endgame mate mateIn2 short,https://lichess.org/gHintd53/black#56,
03PNb,8/8/8/1R1n4/3kp3/6P1/4K3/8 w - - 3 57,g3g4 d5c3 e2e1 c3b5,912,80,89,50,crushing endgame fork master short,https://lichess.org/G2mDF6KO#113,
03PUc,r2q1rk1/p1p2ppp/5n2/1pb1p3/4P3/1P4NP/1PP2PP1/R1BQ1RK1 b - - 0 14,c5f2 g1f2 d8d1 f1d1,1679,82,75,40,crushing hangingPiece middlegame short,https://lichess.org/6QaRsh0k/black#28,Italian_Game Italian_Game_Giuoco_Pianissimo
03PVp,6rk/1p1br3/p1p2pBp/3n4/3P4/P7/1PQ3PP/5RK1 w - - 1 25,g6f5 d5e3 c2c5 g8g2 g1h1 g2g7 f5d7 e3f1,2743,107,90,1051,advantage fork middlegame quietMove veryLong,https://lichess.org/smXwCbLH#49,
03PXc,1r6/4P3/3p1p2/p6k/P6P/5PP1/1p4K1/4R3 w - - 2 39,e7e8q b8e8 e1e8 b2b1q e8h8 h5g6,964,77,68,112,advancedPawn crushing endgame long promotion,https://lichess.org/A7ezQRMD#77,
03PYY,6n1/R2r1q1k/1p2bppn/1Pp4p/4P2P/3PQ1P1/3B1PB1/R5K1 w - - 6 36,d2c3 d7a7 a1a7 f7a7,1403,80,80,91,advantage master middlegame short,https://lichess.org/HQ6nUWSr#71,
03PeH,r1b2rk1/2q2pbp/p1N2np1/2pP4/1p2P3/2N4P/PP2BPP1/R2QK2R w KQ - 2 16,e4e5 b4c3 e5f6 g7f6 e1g1 c3b2,1964,77,88,68,advancedPawn crushing long middlegame,https://lichess.org/B0Aqq7o6#31,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
03PgX,4r2k/p4pr1/2p2Q1p/8/3P4/2P2P2/P3KP1q/R3R3 w - - 3 24,e2d2 h2f2 d2d3 e8e1 a1e1 f2e1 f6h6 h8g8,1626,73,94,13168,crushing deflection endgame veryLong,https://lichess.org/zrdNJqWz#47,
03Pky,2r1k2r/ppqn1ppp/4p3/3pN3/Q2P4/P3P3/5PPP/2R2RK1 b k - 3 17,c7c1 a4d7 e8f8 d7f7,1117,80,88,1386,mate mateIn2 middlegame short,https://lichess.org/pqOFMihS/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Modern_Variation
03PlA,8/8/1r4p1/3k1p1p/3P3P/1pK3P1/1R3P2/8 w - - 0 42,b2b3 b6b3 c3b3 d5d4 b3c2 d4e4,1345,77,71,154,crushing defensiveMove endgame long rookEndgame,https://lichess.org/SESTDOiW#83,
03Pon,3b4/5kp1/4q2p/1B6/3BNp2/5P2/PP4PP/1K6 b - - 0 31,e6d5 b5c4 d5c4 e4d6 f7e6 d6c4,1518,89,41,42,attraction crushing endgame fork long pin sacrifice,https://lichess.org/RP8qs21I/black#62,
03PqC,8/3bP3/1p4k1/2p1B2p/2P1q3/6R1/8/5BK1 b - - 1 47,g6f5 f1d3 e4d3 g3d3,1327,76,92,604,crushing endgame master pin short,https://lichess.org/M9mY8NXQ/black#94,
03PtH,K7/8/P1Q5/3nk3/8/1r6/8/8 w - - 5 68,c6c4 d5b6 a8b7 b6c4,1101,75,90,326,crushing discoveredAttack endgame fork short,https://lichess.org/tf5rmdro#135,
03Pyc,4rrk1/p1qb2pp/2p5/3pb3/8/3BR1N1/PP3PPP/R2Q2K1 b - - 0 20,g8h8 d1h5 g7g6 d3g6,1698,76,87,93,advantage master middlegame pin short,https://lichess.org/LKaokDM2/black#40,
03Q03,3r2k1/1pq2p2/p1pb1Ppp/8/4Q3/1P4PP/P4PB1/3R2K1 w - - 0 27,f2f4 d6c5 g1h2 d8d1,1115,81,93,432,crushing discoveredAttack endgame short,https://lichess.org/mItGhf2C#53,
03Q5V,8/8/1p1r1pk1/pR1P2p1/P2K2P1/8/8/8 b - - 6 45,f6f5 d4e5 d6f6 d5d6,1996,75,89,872,crushing endgame rookEndgame short,https://lichess.org/5ds6oVhe/black#90,
03Q8C,7k/2p3p1/7p/3p4/P2PPr2/3Qn1qP/1P4P1/2R3RK w - - 0 34,d3e2 e3g4 e2g4 f4g4 c1c3 g3h4,2352,123,43,20,crushing endgame long pin quietMove,https://lichess.org/YbagEX5A#67,
03Q8d,8/1k1R4/4p1p1/1pp4p/1q6/p6P/5PPK/3R4 b - - 1 40,b7b6 d1d6 b6a5 d7a7,1134,94,83,32,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/tlg9EP6s/black#80,
03Q8z,5rk1/1p1b1ppp/4p3/q2p2P1/3R4/PRN2P1B/1KP4P/8 b - - 0 26,e6e5 d4d5 a5d5 c3d5,1414,77,92,764,advantage fork middlegame short,https://lichess.org/JrisKJ3Q/black#52,
03QAF,8/p7/7k/6R1/7P/r6K/8/8 w - - 9 54,g5g3 a3g3 h3g3 a7a5 g3f2 a5a4 f2e1 a4a3,1391,77,90,87,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/EdEf6VLX#107,
03QEc,2r1r1k1/pp2pp1p/2bp2pB/q3b3/1P2P3/2NQ4/P1P2PPP/1R2R1K1 b - - 0 19,e5h2 g1h2 a5h5 d3h3 h5h3 g2h3,2021,76,72,84,advantage hangingPiece long middlegame,https://lichess.org/E8humSDG/black#38,
03QFU,4rbk1/1q3ppp/8/p1p2N2/2PBn2P/5QP1/PP3P2/3R2K1 w - - 0 26,f5h6 g7h6 f3g4 e4g5,1678,97,100,39,advantage hangingPiece master middlegame short,https://lichess.org/8xQM06n4#51,
03QIF,2kr1b1r/Qpp2pp1/3qp1p1/8/N2P4/1P6/PB3n1P/1K1R3R b - - 0 19,f2h1 a4c5 d6a6 c5a6,1940,76,86,219,crushing middlegame short,https://lichess.org/s3C5iThI/black#38,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
03QN5,8/p7/1p1k4/2pp4/2PPp2p/1PK1P2P/P7/8 b - - 1 34,a7a6 d4c5 b6c5 c4d5 d6d5 b3b4,2656,95,93,1147,crushing endgame long pawnEndgame,https://lichess.org/Zd7s30AU/black#68,
03QN9,5r1k/pr4p1/2p2P1p/3nP3/6R1/1P2b3/P1PB2PP/5R1K b - - 0 27,e3d2 f6g7 b7g7 f1f8,1084,89,93,780,advancedPawn advantage discoveredAttack endgame fork short,https://lichess.org/VsjAz09Q/black#54,
03QNy,2r3k1/p3q1pp/1p6/2p2R2/2P5/1P2rP2/P1Q3PP/3R2K1 w - - 1 25,f5d5 e3e1 g1f2 e7h4 g2g3 h4h2,2177,78,91,265,crushing endgame long,https://lichess.org/lGtNlkn4#49,
03QUJ,8/2p3p1/p3N3/P7/3pP1k1/1P1Pn2p/8/6K1 w - - 2 39,e6d4 c7c5 d4e6 g4g3 e6g7 h3h2 g1h1 e3d1 g7h5 g3g4 h1h2 g4h5,2756,100,80,152,advancedPawn crushing endgame exposedKing knightEndgame quietMove veryLong,https://lichess.org/hO5os24e#77,
03QUv,7r/3k1ppp/R3p3/3pP3/N4n2/1P6/P5PP/6K1 b - - 0 22,h8c8 a4b6 d7c7 b6c8,1357,75,92,2686,advantage endgame fork short,https://lichess.org/hA1tZEf1/black#44,
03QVV,2r3k1/p2p1ppp/b3p3/3pP3/8/1P4R1/q4PPP/Q5K1 w - - 0 22,a1a2 c8c1,458,96,100,629,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/1t3P94Gx#43,
03QYt,r5k1/pb1p1r1p/1p2p3/2p1B3/5p1q/1P1P2N1/P1P1BQPP/5R1K b - - 1 19,f4g3 f2f7,764,113,96,448,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/LfoP9hl8/black#38,
03QZ3,8/1k3p2/2p2p1p/2P1p2P/2K1P1P1/5P2/8/8 b - - 1 43,b7a6 f3f4 e5f4 e4e5 f4f3 c4d3 f6e5 g4g5,2292,90,91,419,crushing endgame pawnEndgame sacrifice veryLong,https://lichess.org/PUTl3Z42/black#86,
03Qdr,r6r/1p1kbpp1/6p1/p1pp4/6P1/P2P3P/1PP2PK1/R1B1R3 b - - 3 19,h8h4 e1e7 d7e7 c1g5 e7d7 g5h4,1254,77,95,6108,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/0saEK0Bh/black#38,Scandinavian_Defense Scandinavian_Defense_Other_variations
03Qgf,r4r2/p4kbQ/1p4N1/2p2pP1/3p2n1/2PP4/PP1KPq2/R1B4R w - - 0 26,d2c2 f8h8 g6h8 a8h8 g5g6 f7f8 h7h8 g7h8 h1h8 f8g7,2646,115,90,678,advantage middlegame pin sacrifice trappedPiece veryLong,https://lichess.org/GLhv9UcT#51,
03Qjb,4r2k/1R3pp1/1p1p1n1p/1P1P1Pn1/P4Q2/1B5r/2P3P1/6K1 w - - 2 35,b7b6 e8e1 g1f2 h3h1 b6b8 h8h7,2208,78,89,52,crushing defensiveMove long middlegame quietMove,https://lichess.org/ym2TuONa#69,
03QrH,3K4/2P5/p7/5b1p/6kP/P2pB3/5P2/8 w - - 6 45,c7c8q f5c8 d8c8 g4h4,1623,74,94,2651,advantage endgame master short,https://lichess.org/0H7IwMw8#89,
03Qun,5q1k/p6p/1p2Qp2/5Pp1/3N2P1/P3P1KP/1Pr5/8 b - - 6 34,f8b8 g3f3 b8b7 e3e4 c2c8 e6f6,1702,76,94,2599,advantage defensiveMove endgame long,https://lichess.org/LDrxwNi7/black#68,
03Qv3,6k1/5p1p/5bpP/p1p2b2/PpPp1P2/1P1Pr1Q1/2B3P1/4B1K1 w - - 1 39,g3h2 e3e1 g1f2 e1c1,1741,87,89,31,crushing endgame hangingPiece short,https://lichess.org/uUStDZbD#77,
03Qyl,8/5pk1/p2r2p1/1p6/1P2p1Pp/P1R1P2P/5PK1/8 b - - 0 38,d6d3 c3d3 e4d3 g2f1,1261,77,94,2542,advantage defensiveMove endgame rookEndgame short,https://lichess.org/uxknfwXt/black#76,
03Qzn,6k1/5p1p/P4pp1/8/5B2/5RKP/PP2r3/4n3 w - - 4 36,a6a7 e2g2 g3h4 e1f3,1522,77,88,63,cornerMate endgame mate mateIn2 short,https://lichess.org/YpUkxNbz#71,
03R2c,r1b1r3/7k/p2p2p1/1ppP3p/4P1Pq/1P1N1Q1P/P7/3B1R1K b - - 1 35,h5g4 f3f7 h7h6 d3f4 c8f5 e4f5,2168,74,94,999,advantage fork long middlegame,https://lichess.org/yxMrMhPo/black#70,
03R4G,8/5p2/8/4kP2/6P1/p1RK4/P7/6r1 w - - 5 45,c3a3 g1g3 d3e2 g3a3,1035,81,90,1385,crushing endgame rookEndgame short skewer,https://lichess.org/XoDD5qqN#89,
03R4H,3r2k1/5ppp/1Q1B1b2/1p6/2p5/8/1Pq2PPP/4R1K1 b - - 1 22,c2d2 b6d8 f6d8 e1e8,1017,87,85,619,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/XTdibgnH/black#44,
03R5U,8/8/8/6p1/2pBp1k1/1p6/1P2K3/8 b - - 2 61,g4g3 e2e3 g3h3 e3e4 c4c3 d4c3,1943,75,96,818,bishopEndgame crushing endgame long master,https://lichess.org/5Zf0hFln/black#122,
03R9Y,Qnk5/2p3b1/pp1r3p/3p2p1/NP1P2n1/P3qr1P/1BR3P1/5R1K w - - 0 25,f1f3 e3e1 f3f1 e1f1,866,76,100,171,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Kupg0M8M#49,
03R9f,3N4/1P2R3/2pp4/pr6/8/2n5/2P2k2/2K5 w - - 7 47,d8c6 c3a2 c1d2 b5d5 c6d4 d5d4,2134,75,94,12295,endgame long mate mateIn3,https://lichess.org/Mz1aPfO8#93,
03RBY,8/5p2/3kp1p1/p1p3P1/2P1KP2/1P6/8/8 b - - 2 39,e6e5 f4f5 a5a4 b3a4 g6f5 e4f5,2086,74,85,301,crushing endgame long pawnEndgame zugzwang,https://lichess.org/0fgU1SDD/black#78,
03RCd,r3kb1r/pp1bnppp/1qn1p3/3pP3/3P1P2/2NB1N2/PP4PP/R1BQK2R b KQkq - 2 9,c6d4 f3d4 b6d4 c3b5 d4b6 b5d6,1907,75,85,113,advantage long opening,https://lichess.org/fId4Pftn/black#18,French_Defense French_Defense_Advance_Variation
